,hour,weekday,dayOfMonth,month,year,total minutes of parking,temperature,cloud_cover,pressure,windspeed,precipitation,felt_temperature,is_holiday
324,12,0,7,5,2018,0.0,24.0,34.0,989.0,13.0,0.0,24.0,0
325,13,0,7,5,2018,0.0,26.0,34.0,988.0,13.0,0.0,26.0,0
326,14,0,7,5,2018,0.0,27.0,34.0,988.0,17.0,0.0,26.0,0
327,15,0,7,5,2018,0.0,26.0,34.0,988.0,19.0,0.0,26.0,0
328,16,0,7,5,2018,0.0,26.0,34.0,987.0,19.0,0.0,26.0,0
329,17,0,7,5,2018,0.0,27.0,34.0,987.0,17.0,0.0,26.0,0
330,18,0,7,5,2018,0.0,26.0,34.0,987.0,13.0,0.0,25.0,0
331,19,0,7,5,2018,0.0,24.0,34.0,987.0,11.0,0.0,24.0,0
332,20,0,7,5,2018,0.0,22.0,33.0,987.0,11.0,0.0,22.0,0
333,21,0,7,5,2018,0.0,21.0,33.0,987.0,13.0,0.0,21.0,0
334,22,0,7,5,2018,0.0,20.0,33.0,988.0,9.0,0.0,20.0,0
335,23,0,7,5,2018,0.0,19.0,33.0,988.0,9.0,0.0,19.0,0
336,0,1,8,5,2018,0.0,18.0,33.0,987.0,6.0,0.0,18.0,0
337,1,1,8,5,2018,0.0,18.0,33.0,987.0,9.0,0.0,18.0,0
338,2,1,8,5,2018,0.0,17.0,33.0,987.0,6.0,0.0,17.0,0
339,3,1,8,5,2018,0.0,16.0,33.0,987.0,6.0,0.0,16.0,0
340,4,1,8,5,2018,0.0,16.0,33.0,986.0,7.0,0.0,16.0,0
341,5,1,8,5,2018,0.0,15.0,33.0,986.0,0.0,0.0,15.0,0
342,6,1,8,5,2018,0.0,15.0,30.0,986.0,0.0,0.0,15.0,0
343,7,1,8,5,2018,0.0,16.0,34.0,987.0,0.0,0.0,16.0,0
344,8,1,8,5,2018,0.0,17.0,34.0,988.0,6.0,0.0,17.0,0
345,9,1,8,5,2018,0.0,19.0,34.0,989.0,6.0,0.0,19.0,0
346,10,1,8,5,2018,0.0,21.0,34.0,988.0,9.0,0.0,21.0,0
347,11,1,8,5,2018,0.0,22.0,34.0,988.0,11.0,0.0,22.0,0
348,12,1,8,5,2018,0.0,24.0,34.0,988.0,11.0,0.0,24.0,0
349,13,1,8,5,2018,0.0,25.0,30.0,988.0,11.0,0.0,26.0,0
350,14,1,8,5,2018,0.0,26.0,34.0,987.0,7.0,0.0,26.0,0
351,15,1,8,5,2018,0.0,27.0,30.0,986.0,9.0,0.0,27.0,0
352,16,1,8,5,2018,0.0,27.0,34.0,985.0,15.0,0.0,27.0,0
353,17,1,8,5,2018,0.0,27.0,34.0,985.0,17.0,0.0,27.0,0
354,18,1,8,5,2018,0.0,26.0,30.0,985.0,15.0,0.0,26.0,0
355,19,1,8,5,2018,0.0,23.0,34.0,985.0,17.0,0.0,23.0,0
356,20,1,8,5,2018,0.0,20.0,33.0,985.0,15.0,0.0,20.0,0
357,21,1,8,5,2018,0.0,18.0,29.0,986.0,9.0,0.0,18.0,0
358,22,1,8,5,2018,0.0,19.0,30.0,986.0,8.0,0.0,19.0,0
359,23,1,8,5,2018,0.0,18.0,31.0,986.0,8.0,0.0,18.0,0
360,0,2,9,5,2018,0.0,18.0,32.0,986.0,8.0,0.0,18.0,0
361,1,2,9,5,2018,0.0,16.0,33.0,986.0,7.0,0.0,16.0,0
362,2,2,9,5,2018,0.0,16.0,33.0,986.0,7.0,0.0,16.0,0
363,3,2,9,5,2018,0.0,16.0,33.0,986.0,7.0,0.0,16.0,0
364,4,2,9,5,2018,0.0,16.0,33.0,986.0,9.0,0.0,16.0,0
365,5,2,9,5,2018,0.0,15.0,33.0,986.0,7.0,0.0,15.0,0
366,6,2,9,5,2018,0.0,14.0,28.0,986.0,9.0,0.0,14.0,0
367,7,2,9,5,2018,0.0,14.0,26.0,987.0,7.0,0.0,14.0,0
368,8,2,9,5,2018,0.0,14.0,26.0,987.0,7.0,0.0,14.0,0
369,9,2,9,5,2018,0.0,16.0,30.0,987.0,0.0,0.0,16.0,0
370,10,2,9,5,2018,0.0,19.0,34.0,986.0,0.0,0.0,19.0,0
371,11,2,9,5,2018,0.0,21.0,34.0,986.0,0.0,0.0,21.0,0
372,12,2,9,5,2018,0.0,24.0,34.0,986.0,9.0,0.0,24.0,0
373,13,2,9,5,2018,0.0,26.0,34.0,985.0,9.0,0.0,26.0,0
374,14,2,9,5,2018,0.0,27.0,34.0,984.0,0.0,0.0,27.0,0
375,15,2,9,5,2018,0.0,26.0,34.0,984.0,19.0,0.0,26.0,0
376,16,2,9,5,2018,0.0,25.0,34.0,983.0,19.0,0.0,26.0,0
377,17,2,9,5,2018,0.0,25.0,34.0,983.0,19.0,0.0,26.0,0
378,18,2,9,5,2018,0.0,24.0,34.0,983.0,20.0,0.0,24.0,0
379,19,2,9,5,2018,0.0,23.0,34.0,983.0,20.0,0.0,23.0,0
380,20,2,9,5,2018,0.0,21.0,33.0,983.0,20.0,0.0,21.0,0
381,21,2,9,5,2018,0.0,19.0,33.0,984.0,13.0,0.0,19.0,0
382,22,2,9,5,2018,0.0,19.0,33.0,984.0,12.0,0.0,19.0,0
383,23,2,9,5,2018,0.0,17.0,33.0,984.0,10.0,0.0,17.0,0
384,0,3,10,5,2018,0.0,18.0,33.0,984.0,9.0,0.0,18.0,0
385,1,3,10,5,2018,0.0,17.0,33.0,984.0,9.0,0.0,17.0,0
386,2,3,10,5,2018,0.0,16.0,33.0,984.0,7.0,0.0,16.0,0
387,3,3,10,5,2018,0.0,16.0,33.0,983.0,6.0,0.0,16.0,0
388,4,3,10,5,2018,0.0,15.0,33.0,983.0,0.0,0.0,15.0,0
389,5,3,10,5,2018,0.0,15.0,33.0,983.0,7.0,0.0,15.0,0
390,6,3,10,5,2018,0.0,14.0,26.0,983.0,9.0,0.0,14.0,0
391,7,3,10,5,2018,0.0,15.0,28.0,984.0,7.0,0.0,15.0,0
392,8,3,10,5,2018,0.0,16.0,26.0,984.0,6.0,0.0,16.0,0
393,9,3,10,5,2018,0.0,17.0,34.0,985.0,6.0,0.0,17.0,0
394,10,3,10,5,2018,0.0,19.0,21.0,985.0,13.0,0.0,19.0,0
395,11,3,10,5,2018,0.0,21.0,34.0,984.0,13.0,0.0,21.0,0
396,12,3,10,5,2018,0.0,23.0,34.0,984.0,15.0,0.0,23.0,0
397,13,3,10,5,2018,0.0,24.0,34.0,984.0,11.0,0.0,24.0,0
398,14,3,10,5,2018,0.0,25.0,34.0,983.0,20.0,0.0,26.0,0
399,15,3,10,5,2018,0.0,24.0,34.0,982.0,19.0,0.0,24.0,0
400,16,3,10,5,2018,0.0,24.0,34.0,982.0,19.0,0.0,24.0,0
401,17,3,10,5,2018,0.0,24.0,34.0,981.0,19.0,0.0,24.0,0
402,18,3,10,5,2018,0.0,22.0,30.0,981.0,17.0,0.0,22.0,0
403,19,3,10,5,2018,0.0,22.0,34.0,981.0,17.0,0.0,22.0,0
404,20,3,10,5,2018,0.0,19.0,27.0,982.0,13.0,0.0,19.0,0
405,21,3,10,5,2018,0.0,19.0,27.0,982.0,9.0,0.0,19.0,0
406,22,3,10,5,2018,0.0,18.0,29.0,983.0,13.0,0.0,18.0,0
407,23,3,10,5,2018,0.0,16.0,29.0,983.0,11.0,0.0,16.0,0
408,0,4,11,5,2018,0.0,15.0,33.0,983.0,9.0,0.0,15.0,0
409,1,4,11,5,2018,0.0,15.0,29.0,983.0,9.0,0.0,15.0,0
410,2,4,11,5,2018,0.0,15.0,26.0,983.0,9.0,0.0,15.0,0
411,3,4,11,5,2018,0.0,16.0,26.0,982.0,15.0,0.0,16.0,0
412,4,4,11,5,2018,0.0,15.0,26.0,982.0,17.0,0.0,15.0,0
413,5,4,11,5,2018,0.0,15.0,26.0,982.0,13.0,0.0,15.0,0
414,6,4,11,5,2018,0.0,15.0,26.0,983.0,17.0,0.0,15.0,0
415,7,4,11,5,2018,0.0,14.0,26.0,983.0,9.0,0.0,14.0,0
416,8,4,11,5,2018,0.0,14.0,26.0,984.0,7.0,0.0,14.0,0
417,9,4,11,5,2018,0.0,15.0,26.0,984.0,11.0,0.0,15.0,0
418,10,4,11,5,2018,0.0,14.0,11.0,984.0,13.0,0.0,14.0,0
419,11,4,11,5,2018,0.0,14.0,26.0,984.0,9.0,0.0,14.0,0
420,12,4,11,5,2018,0.0,15.0,26.0,984.0,9.0,0.0,15.0,0
421,13,4,11,5,2018,0.0,16.0,26.0,984.0,11.0,0.0,16.0,0
422,14,4,11,5,2018,0.0,16.0,26.0,984.0,15.0,0.0,16.0,0
423,15,4,11,5,2018,0.0,17.0,26.0,983.0,15.0,0.0,17.0,0
424,16,4,11,5,2018,0.0,16.0,26.0,982.0,17.0,0.0,16.0,0
425,17,4,11,5,2018,0.0,16.0,26.0,982.0,19.0,0.0,16.0,0
426,18,4,11,5,2018,0.0,16.0,26.0,982.0,13.0,0.0,16.0,0
427,19,4,11,5,2018,0.0,16.0,26.0,982.0,20.0,0.0,16.0,0
428,20,4,11,5,2018,0.0,16.0,26.0,982.0,17.0,0.0,16.0,0
429,21,4,11,5,2018,0.0,15.0,26.0,983.0,17.0,0.0,15.0,0
430,22,4,11,5,2018,0.0,15.0,26.0,984.0,15.0,0.0,15.0,0
431,23,4,11,5,2018,0.0,14.0,11.0,984.0,17.0,0.0,14.0,0
432,0,5,12,5,2018,0.0,14.0,26.0,984.0,13.0,0.0,14.0,0
433,1,5,12,5,2018,0.0,14.0,26.0,984.0,17.0,0.0,14.0,0
434,2,5,12,5,2018,0.0,14.0,26.0,984.0,15.0,0.0,14.0,0
435,3,5,12,5,2018,0.0,14.0,11.0,984.0,15.0,0.0,14.0,0
436,4,5,12,5,2018,0.0,14.0,26.0,984.0,17.0,0.0,14.0,0
437,5,5,12,5,2018,0.0,13.0,11.0,985.0,11.0,0.0,13.0,0
438,6,5,12,5,2018,0.0,13.0,11.0,985.0,17.0,0.0,13.0,0
439,7,5,12,5,2018,0.0,12.0,26.0,985.0,15.0,0.0,12.0,0
440,8,5,12,5,2018,0.0,13.0,26.0,986.0,11.0,0.0,13.0,0
441,9,5,12,5,2018,0.0,14.0,26.0,986.0,11.0,0.0,14.0,0
442,10,5,12,5,2018,0.0,14.0,26.0,987.0,13.0,0.0,14.0,0
443,11,5,12,5,2018,0.0,15.0,26.0,987.0,15.0,0.0,15.0,0
444,12,5,12,5,2018,0.0,15.0,26.0,987.0,9.0,0.0,15.0,0
445,13,5,12,5,2018,0.0,16.0,26.0,987.0,13.0,0.0,16.0,0
446,14,5,12,5,2018,0.0,17.0,26.0,987.0,13.0,0.0,17.0,0
447,15,5,12,5,2018,0.0,17.0,26.0,986.0,15.0,0.0,17.0,0
448,16,5,12,5,2018,0.0,17.0,26.0,986.0,9.0,0.0,17.0,0
449,17,5,12,5,2018,0.0,17.0,26.0,986.0,17.0,0.0,17.0,0
450,18,5,12,5,2018,0.0,17.0,26.0,986.0,13.0,0.0,17.0,0
451,19,5,12,5,2018,0.0,16.0,26.0,986.0,15.0,0.0,16.0,0
452,20,5,12,5,2018,0.0,15.0,26.0,986.0,11.0,0.0,15.0,0
453,21,5,12,5,2018,0.0,15.0,26.0,987.0,9.0,0.0,15.0,0
454,22,5,12,5,2018,0.0,15.0,26.0,988.0,7.0,0.0,15.0,0
455,23,5,12,5,2018,0.0,14.0,26.0,988.0,13.0,0.0,14.0,0
456,0,6,13,5,2018,0.0,14.0,26.0,988.0,9.0,0.0,14.0,0
457,1,6,13,5,2018,0.0,14.0,26.0,988.0,9.0,0.0,14.0,0
458,2,6,13,5,2018,0.0,14.0,26.0,989.0,6.0,0.0,14.0,0
459,3,6,13,5,2018,0.0,14.0,26.0,988.0,0.0,0.0,14.0,0
460,4,6,13,5,2018,0.0,14.0,26.0,988.0,0.0,0.0,14.0,0
461,5,6,13,5,2018,0.0,14.0,26.0,988.0,0.0,0.0,14.0,0
462,6,6,13,5,2018,0.0,14.0,26.0,988.0,7.0,0.0,14.0,0
463,7,6,13,5,2018,0.0,14.0,26.0,988.0,7.0,0.0,14.0,0
464,8,6,13,5,2018,0.0,14.0,26.0,989.0,7.0,0.0,14.0,0
465,9,6,13,5,2018,0.0,14.0,26.0,989.0,7.0,0.0,14.0,0
466,10,6,13,5,2018,0.0,15.0,26.0,989.0,7.0,0.0,15.0,0
467,11,6,13,5,2018,0.0,14.0,26.0,989.0,13.0,0.0,14.0,0
468,12,6,13,5,2018,0.0,14.0,26.0,990.0,9.0,0.0,14.0,0
469,13,6,13,5,2018,0.0,16.0,28.0,989.0,13.0,0.0,16.0,0
470,14,6,13,5,2018,0.0,17.0,34.0,988.0,6.0,0.0,17.0,0
471,15,6,13,5,2018,0.0,18.0,26.0,987.0,7.0,0.0,18.0,0
472,16,6,13,5,2018,0.0,21.0,30.0,986.0,13.0,0.0,21.0,0
473,17,6,13,5,2018,0.0,21.0,34.0,985.0,7.0,0.0,21.0,0
474,18,6,13,5,2018,0.0,20.0,34.0,985.0,19.0,0.0,20.0,0
475,19,6,13,5,2018,0.0,18.0,34.0,986.0,15.0,0.0,18.0,0
476,20,6,13,5,2018,0.0,16.0,33.0,986.0,13.0,0.0,16.0,0
477,21,6,13,5,2018,0.0,16.0,33.0,987.0,0.0,0.0,16.0,0
478,22,6,13,5,2018,0.0,16.0,33.0,987.0,0.0,0.0,16.0,0
479,23,6,13,5,2018,0.0,15.0,33.0,987.0,6.0,0.0,15.0,0
480,0,0,14,5,2018,0.0,14.0,33.0,987.0,9.0,0.0,14.0,0
481,1,0,14,5,2018,0.0,14.0,33.0,987.0,6.0,0.0,14.0,0
482,2,0,14,5,2018,0.0,13.0,33.0,987.0,6.0,0.0,13.0,0
483,3,0,14,5,2018,0.0,13.0,33.0,987.0,6.0,0.0,13.0,0
484,4,0,14,5,2018,0.0,12.0,33.0,986.0,0.0,0.0,12.0,0
485,5,0,14,5,2018,0.0,12.0,33.0,986.0,0.0,0.0,12.0,0
486,6,0,14,5,2018,0.0,12.0,34.0,986.0,0.0,0.0,12.0,0
487,7,0,14,5,2018,0.0,12.0,34.0,987.0,0.0,0.0,12.0,0
488,8,0,14,5,2018,0.0,14.0,34.0,987.0,0.0,0.0,14.0,0
489,9,0,14,5,2018,0.0,16.0,34.0,987.0,7.0,0.0,16.0,0
490,10,0,14,5,2018,0.0,17.0,34.0,987.0,13.0,0.0,17.0,0
491,11,0,14,5,2018,0.0,19.0,34.0,987.0,6.0,0.0,19.0,0
492,12,0,14,5,2018,0.0,20.0,34.0,987.0,13.0,0.0,20.0,0
493,13,0,14,5,2018,0.0,19.0,34.0,987.0,19.0,0.0,19.0,0
494,14,0,14,5,2018,0.0,20.0,34.0,987.0,13.0,0.0,20.0,0
495,15,0,14,5,2018,0.0,19.0,34.0,986.0,17.0,0.0,19.0,0
496,16,0,14,5,2018,0.0,19.0,34.0,986.0,11.0,0.0,19.0,0
497,17,0,14,5,2018,0.0,21.0,34.0,985.0,17.0,0.0,21.0,0
498,18,0,14,5,2018,0.0,19.0,34.0,985.0,17.0,0.0,19.0,0
499,19,0,14,5,2018,0.0,18.0,34.0,985.0,15.0,0.0,18.0,0
500,20,0,14,5,2018,0.0,17.0,33.0,986.0,13.0,0.0,17.0,0
501,21,0,14,5,2018,0.0,16.0,33.0,986.0,9.0,0.0,16.0,0
502,22,0,14,5,2018,0.0,16.0,33.0,987.0,13.0,0.0,16.0,0
503,23,0,14,5,2018,0.0,15.0,33.0,987.0,9.0,0.0,15.0,0
504,0,1,15,5,2018,0.0,14.0,33.0,987.0,7.0,0.0,14.0,0
505,1,1,15,5,2018,0.0,14.0,33.0,987.0,7.0,0.0,14.0,0
506,2,1,15,5,2018,0.0,14.0,33.0,987.0,6.0,0.0,14.0,0
507,3,1,15,5,2018,0.0,13.0,33.0,987.0,7.0,0.0,13.0,0
508,4,1,15,5,2018,0.0,13.0,33.0,987.0,6.0,0.0,13.0,0
509,5,1,15,5,2018,0.0,12.0,33.0,987.0,0.0,0.0,12.0,0
510,6,1,15,5,2018,0.0,12.0,34.0,987.0,6.0,0.0,12.0,0
511,7,1,15,5,2018,0.0,13.0,34.0,988.0,0.0,0.0,13.0,0
512,8,1,15,5,2018,0.0,14.0,34.0,989.0,7.0,0.0,14.0,0
513,9,1,15,5,2018,0.0,16.0,30.0,989.0,7.0,0.0,16.0,0
514,10,1,15,5,2018,0.0,17.0,26.0,989.0,15.0,0.0,17.0,0
515,11,1,15,5,2018,0.0,18.0,30.0,989.0,13.0,0.0,18.0,0
516,12,1,15,5,2018,0.0,19.0,34.0,989.0,15.0,0.0,19.0,0
517,13,1,15,5,2018,0.0,20.0,34.0,989.0,17.0,0.0,20.0,0
518,14,1,15,5,2018,0.0,21.0,34.0,989.0,17.0,0.0,21.0,0
519,15,1,15,5,2018,0.0,22.0,34.0,988.0,13.0,0.0,22.0,0
520,16,1,15,5,2018,0.0,22.0,34.0,987.0,11.0,0.0,22.0,0
521,17,1,15,5,2018,0.0,21.0,34.0,987.0,17.0,0.0,21.0,0
522,18,1,15,5,2018,0.0,21.0,34.0,987.0,17.0,0.0,21.0,0
523,19,1,15,5,2018,0.0,19.0,34.0,987.0,15.0,0.0,19.0,0
524,20,1,15,5,2018,0.0,18.0,33.0,987.0,9.0,0.0,18.0,0
525,21,1,15,5,2018,0.0,17.0,33.0,988.0,7.0,0.0,17.0,0
526,22,1,15,5,2018,0.0,16.0,33.0,988.0,7.0,0.0,16.0,0
527,23,1,15,5,2018,0.0,16.0,33.0,988.0,6.0,0.0,16.0,0
528,0,2,16,5,2018,0.0,15.0,33.0,989.0,6.0,0.0,15.0,0
529,1,2,16,5,2018,0.0,14.0,33.0,989.0,7.0,0.0,14.0,0
530,2,2,16,5,2018,0.0,14.0,33.0,988.0,6.0,0.0,14.0,0
531,3,2,16,5,2018,0.0,13.0,33.0,988.0,0.0,0.0,13.0,0
532,4,2,16,5,2018,0.0,13.0,33.0,988.0,9.0,0.0,13.0,0
533,5,2,16,5,2018,0.0,13.0,33.0,988.0,9.0,0.0,13.0,0
534,6,2,16,5,2018,0.0,12.0,30.0,988.0,0.0,0.0,12.0,0
535,7,2,16,5,2018,0.0,13.0,34.0,988.0,0.0,0.0,13.0,0
536,8,2,16,5,2018,0.0,14.0,34.0,989.0,0.0,0.0,14.0,0
537,9,2,16,5,2018,0.0,16.0,34.0,989.0,7.0,0.0,16.0,0
538,10,2,16,5,2018,0.0,18.0,34.0,989.0,7.0,0.0,18.0,0
539,11,2,16,5,2018,0.0,19.0,34.0,988.0,7.0,0.0,19.0,0
540,12,2,16,5,2018,0.0,21.0,34.0,988.0,11.0,0.0,21.0,0
541,13,2,16,5,2018,0.0,22.0,34.0,987.0,13.0,0.0,22.0,0
542,14,2,16,5,2018,0.0,23.0,34.0,987.0,15.0,0.0,23.0,0
543,15,2,16,5,2018,0.0,23.0,34.0,987.0,19.0,0.0,23.0,0
544,16,2,16,5,2018,0.0,23.0,34.0,987.0,17.0,0.0,23.0,0
545,17,2,16,5,2018,0.0,22.0,34.0,986.0,15.0,0.0,22.0,0
546,18,2,16,5,2018,0.0,23.0,34.0,986.0,13.0,0.0,23.0,0
547,19,2,16,5,2018,0.0,22.0,34.0,986.0,11.0,0.0,22.0,0
548,20,2,16,5,2018,0.0,21.0,33.0,986.0,11.0,0.0,21.0,0
549,21,2,16,5,2018,0.0,19.0,33.0,987.0,11.0,0.0,19.0,0
550,22,2,16,5,2018,0.0,18.0,33.0,987.0,7.0,0.0,18.0,0
551,23,2,16,5,2018,0.0,17.0,33.0,987.0,11.0,0.0,17.0,0
552,0,3,17,5,2018,0.0,16.0,33.0,987.0,0.0,0.0,16.0,0
553,1,3,17,5,2018,0.0,15.0,33.0,987.0,0.0,0.0,15.0,0
554,2,3,17,5,2018,0.0,14.0,33.0,987.0,7.0,0.0,14.0,0
555,3,3,17,5,2018,0.0,14.0,33.0,987.0,6.0,0.0,14.0,0
556,4,3,17,5,2018,0.0,14.0,33.0,987.0,11.0,0.0,14.0,0
557,5,3,17,5,2018,0.0,13.0,33.0,987.0,0.0,0.0,13.0,0
558,6,3,17,5,2018,0.0,13.0,34.0,987.0,6.0,0.0,13.0,0
559,7,3,17,5,2018,0.0,13.0,34.0,987.0,6.0,0.0,13.0,0
560,8,3,17,5,2018,0.0,15.0,34.0,987.0,6.0,0.0,15.0,0
561,9,3,17,5,2018,0.0,16.0,34.0,987.0,11.0,0.0,16.0,0
562,10,3,17,5,2018,0.0,18.0,34.0,986.0,7.0,0.0,18.0,0
563,11,3,17,5,2018,0.0,19.0,34.0,986.0,13.0,0.0,19.0,0
564,12,3,17,5,2018,0.0,20.0,34.0,986.0,19.0,0.0,20.0,0
565,13,3,17,5,2018,0.0,21.0,34.0,986.0,17.0,0.0,21.0,0
566,14,3,17,5,2018,0.0,21.0,34.0,986.0,19.0,0.0,21.0,0
567,15,3,17,5,2018,0.0,21.0,34.0,986.0,13.0,0.0,21.0,0
568,16,3,17,5,2018,0.0,21.0,34.0,985.0,11.0,0.0,21.0,0
569,17,3,17,5,2018,0.0,21.0,34.0,985.0,17.0,0.0,21.0,0
570,18,3,17,5,2018,0.0,20.0,30.0,985.0,13.0,0.0,20.0,0
571,19,3,17,5,2018,0.0,19.0,34.0,985.0,17.0,0.0,19.0,0
572,20,3,17,5,2018,0.0,18.0,33.0,985.0,13.0,0.0,18.0,0
573,21,3,17,5,2018,0.0,17.0,33.0,986.0,11.0,0.0,17.0,0
574,22,3,17,5,2018,0.0,16.0,33.0,986.0,11.0,0.0,16.0,0
575,23,3,17,5,2018,0.0,16.0,33.0,986.0,15.0,0.0,16.0,0
576,0,4,18,5,2018,0.0,16.0,27.0,986.0,15.0,0.0,16.0,0
577,1,4,18,5,2018,0.0,15.0,29.0,986.0,11.0,0.0,15.0,0
578,2,4,18,5,2018,0.0,14.0,27.0,985.0,7.0,0.0,14.0,0
579,3,4,18,5,2018,0.0,14.0,26.0,985.0,6.0,0.0,14.0,0
580,4,4,18,5,2018,0.0,14.0,26.0,985.0,7.0,0.0,14.0,0
581,5,4,18,5,2018,0.0,14.0,26.0,985.0,9.0,0.0,14.0,0
582,6,4,18,5,2018,0.0,14.0,26.0,985.0,7.0,0.0,14.0,0
583,7,4,18,5,2018,0.0,14.0,26.0,985.0,7.0,0.0,14.0,0
584,8,4,18,5,2018,0.0,15.0,26.0,986.0,0.0,0.0,15.0,0
585,9,4,18,5,2018,0.0,16.0,26.0,986.0,11.0,0.0,16.0,0
586,10,4,18,5,2018,0.0,16.0,28.0,986.0,11.0,0.0,16.0,0
587,11,4,18,5,2018,0.0,17.0,26.0,986.0,9.0,0.0,17.0,0
588,12,4,18,5,2018,0.0,18.0,26.0,986.0,11.0,0.0,18.0,0
589,13,4,18,5,2018,0.0,18.0,26.0,986.0,11.0,0.0,18.0,0
590,14,4,18,5,2018,0.0,19.0,28.0,986.0,13.0,0.0,19.0,0
591,15,4,18,5,2018,0.0,19.0,26.0,986.0,17.0,0.0,19.0,0
592,16,4,18,5,2018,0.0,19.0,26.0,985.0,13.0,0.0,19.0,0
593,17,4,18,5,2018,0.0,19.0,30.0,984.0,7.0,0.0,19.0,0
594,18,4,18,5,2018,0.0,20.0,30.0,984.0,9.0,0.0,20.0,0
595,19,4,18,5,2018,0.0,19.0,30.0,984.0,13.0,0.0,19.0,0
596,20,4,18,5,2018,0.0,17.0,29.0,984.0,15.0,0.0,17.0,0
597,21,4,18,5,2018,0.0,16.0,29.0,985.0,7.0,0.0,16.0,0
598,22,4,18,5,2018,0.0,16.0,29.0,985.0,9.0,0.0,16.0,0
599,23,4,18,5,2018,0.0,16.0,33.0,985.0,7.0,0.0,16.0,0
600,0,5,19,5,2018,0.0,15.0,33.0,985.0,7.0,0.0,15.0,0
601,1,5,19,5,2018,0.0,14.0,33.0,985.0,0.0,0.0,14.0,0
602,2,5,19,5,2018,0.0,14.0,33.0,985.0,6.0,0.0,14.0,0
603,3,5,19,5,2018,0.0,14.0,33.0,984.0,6.0,0.0,14.0,0
604,4,5,19,5,2018,0.0,13.0,33.0,985.0,0.0,0.0,13.0,0
605,5,5,19,5,2018,0.0,13.0,29.0,984.0,6.0,0.0,13.0,0
606,6,5,19,5,2018,0.0,13.0,26.0,985.0,0.0,0.0,13.0,0
607,7,5,19,5,2018,0.0,14.0,26.0,985.0,0.0,0.0,14.0,0
608,8,5,19,5,2018,0.0,14.0,26.0,985.0,0.0,0.0,14.0,0
609,9,5,19,5,2018,0.0,15.0,26.0,986.0,0.0,0.0,15.0,0
610,10,5,19,5,2018,0.0,16.0,26.0,985.0,7.0,0.0,16.0,0
611,11,5,19,5,2018,0.0,17.0,26.0,986.0,0.0,0.0,17.0,0
612,12,5,19,5,2018,0.0,17.0,26.0,986.0,9.0,0.0,17.0,0
613,13,5,19,5,2018,0.0,18.0,26.0,985.0,9.0,0.0,18.0,0
614,14,5,19,5,2018,0.0,18.0,28.0,985.0,11.0,0.0,18.0,0
615,15,5,19,5,2018,0.0,19.0,28.0,984.0,7.0,0.0,19.0,0
616,16,5,19,5,2018,0.0,20.0,30.0,984.0,13.0,0.0,20.0,0
617,17,5,19,5,2018,0.0,20.0,34.0,983.0,13.0,0.0,20.0,0
618,18,5,19,5,2018,0.0,19.0,30.0,984.0,13.0,0.0,19.0,0
619,19,5,19,5,2018,0.0,18.0,30.0,984.0,15.0,0.0,18.0,0
620,20,5,19,5,2018,0.0,16.0,33.0,984.0,11.0,0.0,16.0,0
621,21,5,19,5,2018,0.0,16.0,27.0,984.0,13.0,0.0,16.0,0
622,22,5,19,5,2018,0.0,16.0,26.0,985.0,7.0,0.0,16.0,0
623,23,5,19,5,2018,0.0,16.0,26.0,985.0,7.0,0.0,16.0,0
624,0,6,20,5,2018,0.0,16.0,26.0,985.0,7.0,0.0,16.0,0
625,1,6,20,5,2018,0.0,16.0,26.0,985.0,6.0,0.0,16.0,0
626,2,6,20,5,2018,0.0,16.0,26.0,984.0,0.0,0.0,16.0,0
627,3,6,20,5,2018,0.0,16.0,26.0,984.0,6.0,0.0,16.0,0
628,4,6,20,5,2018,0.0,16.0,26.0,984.0,7.0,0.0,16.0,0
629,5,6,20,5,2018,0.0,15.0,26.0,984.0,9.0,0.0,15.0,0
630,6,6,20,5,2018,0.0,15.0,26.0,985.0,9.0,0.0,15.0,0
631,7,6,20,5,2018,0.0,16.0,26.0,985.0,7.0,0.0,16.0,0
632,8,6,20,5,2018,0.0,16.0,26.0,985.0,13.0,0.0,16.0,0
633,9,6,20,5,2018,0.0,16.0,26.0,986.0,7.0,0.0,16.0,0
634,10,6,20,5,2018,0.0,17.0,26.0,986.0,9.0,0.0,17.0,0
635,11,6,20,5,2018,0.0,18.0,26.0,985.0,17.0,0.0,18.0,0
636,12,6,20,5,2018,0.0,18.0,26.0,985.0,13.0,0.0,18.0,0
637,13,6,20,5,2018,0.0,19.0,26.0,985.0,17.0,0.0,19.0,0
638,14,6,20,5,2018,0.0,19.0,26.0,985.0,11.0,0.0,19.0,0
639,15,6,20,5,2018,0.0,21.0,28.0,984.0,9.0,0.0,21.0,0
640,16,6,20,5,2018,0.0,21.0,28.0,984.0,15.0,0.0,21.0,0
641,17,6,20,5,2018,0.0,19.0,28.0,984.0,19.0,0.0,19.0,0
642,18,6,20,5,2018,0.0,18.0,26.0,984.0,17.0,0.0,18.0,0
643,19,6,20,5,2018,0.0,18.0,26.0,984.0,11.0,0.0,18.0,0
644,20,6,20,5,2018,0.0,17.0,26.0,984.0,11.0,0.0,17.0,0
645,21,6,20,5,2018,0.0,17.0,26.0,984.0,11.0,0.0,17.0,0
646,22,6,20,5,2018,0.0,17.0,26.0,984.0,9.0,0.0,17.0,0
647,23,6,20,5,2018,0.0,16.0,26.0,984.0,7.0,0.0,16.0,0
